id,college_name,university_id,affiliation,status,domain_name
16101,"UNICOMP SYSTEM, JABALPUR",349,Recognized Center,1,
16102,"UNIQUE ACADEMY, JABALPUR",349,Recognized Center,1,
16104,"UNIQUE COLLEGE PARASIA, SAGAR",338,Affiliated College,1,
16105,"UNIQUE COLLEGE, M.A.L. QUATER JAWAHAR CHOWK, BHOPAL, BHOPAL",336,Affiliated College,1,
16106,"UNIQUE COMPUTER, JABALPUR",349,Recognized Center,1,
16107,"UNIQUE COMPUTER & MEDIA CENTRE, JABALPUR",349,Recognized Center,1,
16108,"UNIQUE COMPUTER ACADEMY, JABALPUR",349,Recognized Center,1,
16109,"UNIQUE COMPUTER CENTRE TIKAMGARH, BHOPAL",352,Recognized Center,1,
16110,"UNIQUE INSTITUTE OF INFORMATION TECHNOLOGY PORSA, BHOPAL",352,Recognized Center,1,
16111,"UNIQUE INSTITUTE OF MEDIA AND TECHNOLOGY BALAGHAT, BHOPAL",352,Recognized Center,1,
16112,"UNIQUE INSTITUTE OF MEDIA AND TECHNOLOGY, BALAGHAT, BHOPAL",352,Recognized Center,1,
16113,"UNIQUE INSTITUTE OF PROFESSIONAL STUDIES BURHANPUR, BHOPAL",352,Recognized Center,1,
16114,"UNIQUE INSTITUTE OF PROFESSIONAL STUDIES KHANDWA, BHOPAL",352,Recognized Center,1,
16115,"UNITECH COMPUTER, JABALPUR",349,Recognized Center,1,
16116,"UNITECH COMPUTER CENTRE, JABALPUR",349,Recognized Center,1,
16118,"UNITY IN-FORMATIVE INSTITUTE OF TECHNOLOGY VIDISHA, BHOPAL",352,Recognized Center,1,
16119,"UNIVERSAL COMPUTER, JABALPUR",349,Recognized Center,1,
16121,"UNIVERSAL COMPUTER ACADEMY SEONI, BHOPAL",352,Recognized Center,1,
16122,"UNIVERSAL COMPUTER INSTITUTE OF EDUCATION, JABALPUR",349,Recognized Center,1,
16123,"UNIVERSAL COMPUTER TECHNOLOGIES WARASEONI, BHOPAL",352,Recognized Center,1,
16124,"UNIVERSAL COMPUTER..., JABALPUR",349,Recognized Center,1,
16125,"UNIVERSAL COMPUTERS PANNA, BHOPAL",352,Recognized Center,1,
16126,"UNIVERSAL INSTITUTE OF COMPUTER AND TECHNOLOGY BURHAR, BHOPAL",352,Recognized Center,1,
16127,"UNIVERSAL INSTITUTE OF TECHNOLOGY, JABALPUR",349,Recognized Center,1,
16128,"UNIVERSITY INSTITUTE OF TECHNOLOGY, RGPV, BHOPAL",360,Constituent / University College,1,
16129,"UNIVERSITY POLYTECHNIC, RGPV, BHOPAL",360,Constituent / University College,1,
16130,"UNIX COMPUTERS RAJGARH, BHOPAL",352,Recognized Center,1,
16131,"URJANCHAL COMPUTER ACADEMY SINGRAULI, BHOPAL",352,Recognized Center,1,
16132,"UTKRUSTHA SHIKSHA SANSTHA COMPUTER EDUCATION CENTRE, JABALPUR",349,Recognized Center,1,
16133,"V I M S , SATNA, REWA",335,Affiliated College,1,
16134,"V I T S KARHI ROAD AMAUDHA , SATNA, REWA",335,Affiliated College,1,
16135,"V.I.M.R, AMOUDHA,SATNA, REWA",335,Affiliated College,1,
16136,"V.I.P.S. COLLGE,JHGRAHA,SHAHDOL, REWA",335,Affiliated College,1,
16137,"V.R.SCIENCE & COMMERCE COLLEGE, KALAPIPAL, UJJAIN",369,Affiliated College,1,
16138,"V.S.INSTITUTE OF PROF.STUDIES, UJJAIN, UJJAIN",369,Affiliated College,1,
16139,"VAIBHAV INSTITUTE, JABALPUR",349,Recognized Center,1,
16140,"VAIBHAV. INSTITUTE, JABALPUR",349,Recognized Center,1,
16141,"VAIDEHI COLLEGE, BETMA, INDORE",337,Affiliated College,1,
16142,"VAISHALI IT AND DIPLOMA EDUCATION, JABALPUR",349,Recognized Center,1,
16143,"VAISHNAV COMPUTER & IT, JABALPUR",349,Recognized Center,1,
16144,"VAISHNAV COMPUTER INSTITUTE SANCHI, BHOPAL",352,Recognized Center,1,
16145,"VAISHNAV MATA VIDHI MAHAVIDYALAYA, PANNA, SAGAR",338,Affiliated College,1,
16146,"VAISHNAVI COMPUTER SOLUTION & ACADEMY, JABALPUR",349,Recognized Center,1,
16147,"VAISHNAVI INSTITUTE OF TECHNOLOGY AND SCIENCE, VILLAGE-DEEPADI,P.O. MISROD,BHOPAL, BHOPAL",360,Affiliated College,1,
16148,"VANDEMATRAM NURSING MAHAVIDYALAYA, GWALIOR",346,Affiliated College,1,
16149,"VANDEY MATRAM EDUCATION COLLEGE MOTI JHEEL, GWALIOR",346,Affiliated College,1,
16150,"VANI SOLUTION COMPUTER ACADEMY, JABALPUR",349,Recognized Center,1,
16151,"VARDHMAN B ED COLLEGE, KATNI, JABALPUR",362,Affiliated College,1,
16152,"VARDHMAN COLLEGE OF PROF.STUDIES, NAGDA, UJJAIN",369,Affiliated College,1,
16153,"VARDHMAN COLLEGE, NEAR SUB POST OFFICE, SURAJGANJ, ITARSI, HOSHANGABAD, BHOPAL",336,Affiliated College,1,
16154,"VARNEE DIGAMBAR JAIN GURUKUL MAHAVIDYALAYA, JABALPUR",362,Affiliated College,1,
16155,"VED MAHILA MANDAL JABALPUR, BHOPAL",352,Recognized Center,1,
16156,"VEDIC AND TECHNICAL INSTITUTE, JABALPUR",349,Recognized Center,1,
16157,"VEDIC INSTITUTE OF PHARMACEUTICAL EDUCATION AND RESEARCH, UNIVERSITY BAMHORI, TIGADDA, LINK ROAD, BAHUPURA, SAGAR - 470003, BHOPAL",360,Affiliated College,1,
16158,"VEDIKA COLLEGE OF EDUCATION , BHOPAL, BHOPAL",336,Affiliated College,1,
16159,"VEENA VADANI COLLEGE OF EDUCATION, CHUNA BHATI, BHOPAL, BHOPAL",336,Affiliated College,1,
16160,"VEENA VADINI, AYURVEDIC COLLEGE, KANHA KUNJ AKBARPUR CHOONA BHATTI, KOLAR ROAD, BHOPAL, BHOPAL",336,Affiliated College,1,
16161,"VEENAVADHNI TEACHER TRAINING INSTITUTE JIWAJI GUNJ, GWALIOR",346,Affiliated College,1,
16162,"VEERANGNA AWANTI BAI COLLEGE, CHHATARPUR, SAGAR",338,Affiliated College,1,
16163,"VEERANGNA AWANTI BAI LAW COLLEGE, CHHATARPUR, SAGAR",338,Affiliated College,1,
16164,"VENKATASHWER INSTITUTE OF TECHNOLOGY, SANWER ROAD, INDORE, INDORE",337,Affiliated College,1,
16165,"VENKATSWAR B ED COLLEGE, JABALPUR, JABALPUR",362,Affiliated College,1,
16166,"VENKTESHWAR INSTITUTE OF TECHNOLOGY, GRAM BAROLI, INDORE - SANWER ROAD, INDORE, BHOPAL",360,Affiliated College,1,
16167,"VERTEX EDUCATION, JABALPUR",349,Recognized Center,1,
16168,"VICTOR INSTITUTE OF PROFESSIONAL STUDIES MORENA, BHOPAL",352,Recognized Center,1,
16169,"VICTORIA COLLEGE OF EDUCATION, BHOPAL",336,Affiliated College,1,
16170,"VICTORIA COLLEGE OF EDUCATION, KHANDWA ROAD, INDORE, INDORE",337,Affiliated College,1,
16171,"VIDHIK EDUCATION COLLEGE, BHOPAL, BHOPAL",336,Affiliated College,1,
16172,"VIDHYA SAGAR INST. OF MANAGEMENT, VALLABH NAGAR, BHEL, BHOPAL, BHOPAL",336,Affiliated College,1,
16173,"VIDHYA SAGAR INSTITUTE OF PROFESSIONAL STUDIES, KHATEGAON, UJJAIN",369,Affiliated College,1,
16174,"VIDHYAPEETH INSTITUTE OF SCIENCE & TECHNOLOGY, VILLAGE KALA, PATWARI HALKA NO. 19, VIKASH KHAND, FUNDA, TEHSIL HUZUR, BHOPAL - 462021, BHOPAL",360,Affiliated College,1,
16175,"VIDYA DEVI SHUKLA COLLEGE, CHHINDWARA, SAGAR",338,Affiliated College,1,
16176,"VIDYA INSTITUTE OF COMPUTER TECHNOLOGY SHAHDOL, BHOPAL",352,Recognized Center,1,
16177,"VIDYA INSTITUTE OF COMPUTERS AND COMMERCE, JABALPUR",349,Recognized Center,1,
16178,"VIDYA SAGAR COLLEGE, BICHOLI MARDANA, INDORE, INDORE",337,Affiliated College,1,
16179,"VIDYA VAHINI SHIKSHA MAHAVIDYALAY, GWALIOR",346,Affiliated College,1,
16180,"VIDYADAYINI INSTITUTE OF SCIENCE MANAGEMENT AND TECHNOLOGY, BHOPAL",336,Affiliated College,1,
16181,"VIDYARTHI INSTITUTE OF PROFESSIONAL STUDIES (VIPS) GWALIOR, BHOPAL",352,Recognized Center,1,
16182,"VIDYASAGAR COLLEGE DEVENDRANAGAR, PANNA, SAGAR",338,Affiliated College,1,
16183,"VIDYASAGAR INSTITUTE OF TECHNOLOGY, GARIPIPLIYA, AATH MEEL, NEMANWAR ROAD, INDORE-452018, BHOPAL",360,Affiliated College,1,
16184,"VIDYAVAHINI EDUCATION, GWALIOR",346,Affiliated College,1,
16185,"VIDYAWATI CHATURVEDI COLLEGE OF EDUCATION, CHHATARPUR, SAGAR",338,Affiliated College,1,
16186,"VIDYAWATI COLLEGE, GWALIOR",346,Affiliated College,1,
16187,"VIDYODAYA COLLEGE, MANAWAR, INDORE",337,Affiliated College,1,
16188,"VIJAYARAJE INSTITUTE OF SCIENCE & MANAGEMENT, GWALIOR",346,Affiliated College,1,
16189,"VIJAYSHREE EDUCATION INSTITUTE, JABALPUR, JABALPUR",362,Affiliated College,1,
16190,"VIJOU EDUCATION COLLEGE GANDHI ROAD, GWALIOR",346,Affiliated College,1,
16191,"VIKRAM INSTITUTE OF PROFESSIONAL STUDIES UJJAIN, BHOPAL",352,Recognized Center,1,
16192,"VIKRAM INSTITUTE OF PROFESSIONAL STUDIES, UJJAIN, BHOPAL",352,Recognized Center,1,
16193,"VIKRAMADITYA COLLEGE ZONE-II, M.P. NAGAR, BHOPAL, BHOPAL",336,Affiliated College,1,
16194,"VIKRANT INSTITUTE OF INTEGRATED & ADVANCED STUDIES, GRAM BORKHEDI, INDORE, INDORE",337,Affiliated College,1,
16195,"VIKRANT INSTITUTE OF INTEGRATED LEARNING &ADVANCED STUDIES, GWALIOR",346,Affiliated College,1,
16196,"VIKRANT INSTITUTE OF TECHNOLOGY & MANAGEMENT GRAM BORKHERI, MHOW, INDORE, INDORE",337,Affiliated College,1,
16197,"VIKRANT INSTITUTE OF TECHNOLOGY AND MANAGEMENT, BORKHEDI, BEHIND VETERINARY COLLEGE, AB ROAD, INDORE- 453446, BHOPAL",360,Affiliated College,1,
16198,"VIKRANT INSTITUTE OF TECHNOLOGY AND MANAGEMENT, VILLAGE-RATWAI, CHITORA ROAD, GWALIOR - 474006, BHOPAL",360,Affiliated College,1,
16199,"VIKRMADITYA ARTS COMMERCE COLLEGE, JABALPUR, JABALPUR",362,Affiliated College,1,
16200,"VIMAL INSTITUTE OF PARAMEDICAL SCIENCE, NEEMUCH., UJJAIN",369,Affiliated College,1,
16201,"VINAYAK COLLEGE , KALAN, GWALIOR",346,Affiliated College,1,
16202,"VINAYAK MAHAVIDHALAYA, GADARWARA, JABALPUR",362,Affiliated College,1,
16203,"VINDHYA CAPITAL COMPUTER, JABALPUR",349,Recognized Center,1,
16204,"VINDHYA INSTITUTE OF COMPUTER SCIENCE REWA, BHOPAL",352,Recognized Center,1,
16205,"VINDHYA INSTITUTE OF INFORMATION TECHNOLOGY, JABALPUR",349,Recognized Center,1,
16206,"VINDHYA INSTITUTE OF MANAGEMENT & RESEARCH, UMARIKHEDA, KHANDWA ROAD, INDORE, INDORE",337,Affiliated College,1,
16207,"VINDHYA INSTITUTE OF TECHNOLOGY & SCIENCE, KARHI ROAD, AMOUDHA, SATNA-485441, BHOPAL",360,Affiliated College,1,
16208,"VINDHYA INSTITUTE OF TECHNOLOGY & SCIENCE, UMRIKHEDA, KHANDWA ROAD, INDORE, BHOPAL",360,Affiliated College,1,
16209,"VINDHYA INSTITUTE OF TECHNOLOGY, UMARIKHEDA KHANDWA ROAD, INDORE, INDORE",337,Affiliated College,1,
16210,"VINDHYACHAL COLLEGE JIGNA, SATNA, REWA",335,Affiliated College,1,
16211,"VINDHYACHAL COLLEGE REWA, REWA",335,Affiliated College,1,
16212,"VIP COLLEGE OF MANAGEMENT, BHOPAL",336,Affiliated College,1,
16213,"VISHAL COMPUTER & IT, JABALPUR",349,Recognized Center,1,
16215,"VISHISHT SCHOOL OF MANAGEMENT. POLOGROUND, INDORE, INDORE",337,Affiliated College,1,
16216,"VISHNU RAJORIYA COLLEGE, KHIRKIYA, HARDA, BHOPAL",336,Affiliated College,1,
16217,"VISHWANATH PRATAP SINGH COLLEGE OF SCIENCE AND MANAGEMENT, LAHAR, GWALIOR",346,Affiliated College,1,
16218,"VISION COLLEGE OF NURSING, BHOPAL",336,Affiliated College,1,
16219,"VISION COMPUTER ACADEMY, JABALPUR",349,Recognized Center,1,
16220,"VISION COMPUTER EDUCATION PIPARIYA, BHOPAL",352,Recognized Center,1,
16221,"VISION COMPUTER INSTITUTE, JABALPUR",349,Recognized Center,1,
16222,"VISIT INSTITUTE OF PROFESSIONAL STUDIES, JABALPUR",349,Recognized Center,1,
16223,"VIVEK JYOTI COLLEGE, BALAGHAT, JABALPUR",362,Affiliated College,1,
16224,"VIVEK JYOTI INSTITUTE OF EDUCATION, JABALPUR",349,Recognized Center,1,
16225,"VIVEKANAND ACADEMY, JABALPUR",349,Recognized Center,1,
16226,"VIVEKANAND COLLEGE, BURHANPUR, INDORE",337,Affiliated College,1,
16227,"VIVEKANAND COMPUTER CENTRE, JABALPUR",349,Recognized Center,1,
16228,"VIVEKANAND COMPUTER SANSTHAN VIDISHA, BHOPAL",352,Recognized Center,1,
16229,"VIVEKANAND INSTITUTE, JABALPUR",349,Recognized Center,1,
16230,"VIVEKANAND INSTITUTE OF COMPUTER TECHNOLOGY (VICT), JABALPUR",349,Recognized Center,1,
16231,"VIVEKANAND INSTITUTE OF COMPUTERS, JABALPUR",349,Recognized Center,1,
16232,"VIVEKANAND INSTITUTE OF INFORMATION TECHNOLOGY, JABALPUR",349,Recognized Center,1,
16233,"VIVEKANAND INSTITUTE OF INFORMATION TECHNOLOGY BARWANI, BHOPAL",352,Recognized Center,1,
16234,"VIVEKANAND KANYA MAHAVIDHALAYA, KHURSARA, JABALPUR",362,Affiliated College,1,
16235,"VIVEKANAND PARAMEDICAL COLLEGE, GWALIOR",346,Affiliated College,1,
16236,"VIVEKANAND SCIENCE COLLEGE, BETUL, BHOPAL",336,Affiliated College,1,
16237,"VMS COMPUTER EDUCATION, JABALPUR",349,Recognized Center,1,
16238,"VNS BUSINESS SCHOOL, BHOPAL",336,Affiliated College,1,
16239,"VNS COLLEGE OF PHYSICAL EDUCATION, NEELBAD ROAD, BHOPAL, BHOPAL",336,Affiliated College,1,
16240,"VNS COLLEGE, MULTAI, BETUL, BHOPAL",336,Affiliated College,1,
16241,"VNS GROUP OF INSTITUTION,VNS CAMPUS, VIDYA VIHAR, NATHU BARKHEDA, NEELBUD, BHOPAL-462044, BHOPAL",360,Affiliated College,1,
16242,"VNS INSTITUTE OF MANAGEMENT, NEELBAD ROAD, BHOPAL, BHOPAL",336,Affiliated College,1,
16243,"VVM NURSING COLLEGE, E-14, OPP. INCOME TAX COLONY KOTRA, BHOPAL, BHOPAL",336,Affiliated College,1,
16244,"WADHWANI INSTITUE OF COMPUTER TECHNOLOGY BHOPAL, BHOPAL",352,Recognized Center,1,
16245,"WEB DOT COM COMPUTER, JABALPUR",349,Recognized Center,1,
16246,"WEBTECH INSTITUTE, JABALPUR",349,Recognized Center,1,
16247,"WINTEL COMPUTER, JABALPUR",349,Recognized Center,1,
16248,"WORLD COMPUTER CENTRE, JABALPUR",349,Recognized Center,1,
16249,"WORLD WIDE COMPUTER INSTITUTE, JABALPUR",349,Recognized Center,1,
16250,"WORLD WIDE INSTITUTE OF MANAGEMENT & TECHNOLOGY, JABALPUR",349,Recognized Center,1,
16251,"YAMUNA PRASAD SHASTRI COLLEGE SEMARIA,REWA, REWA",335,Affiliated College,1,
16252,"YAMUNA PRASAD SHASTRI COLLEGE SIRMAUR,REWA, REWA",335,Affiliated College,1,
16253,"YASH COLLEGE OF EDUCATON, BADNAWAR, INDORE",337,Affiliated College,1,
16254,"YASH COMPUTERS & TECHNICAL EDUCATION INSTITUTE VIDISHA, BHOPAL",352,Recognized Center,1,
16255,"YASH INSTITUTE OF COMPUTER SCIENCE JABALPUR, BHOPAL",352,Recognized Center,1,
16256,"YASHODA BAI PATEL COLLEGE, KHURAI, SEONI, JABALPUR",362,Affiliated College,1,
16257,"YOGESHWAR SHIKSHA COLLEGE, 11 RAJGHAT, BARWANI, INDORE",337,Affiliated College,1,
16258,"YOGINDRA SAGAR INSTITUTE OF TECH & SC.DHARAD, RATLAM, UJJAIN",369,Affiliated College,1,
16259,"YOUTH INSTITUTE OF COMPUTER SCIENCE, JABALPUR",349,Recognized Center,1,
16260,"YUGBODH COMPUTER INSTITUTE, JABALPUR",349,Recognized Center,1,
16261,"YUVA COLLEGE, GWALIOR",346,Affiliated College,1,
16262,"YUVA VYAVSAIK SHIKSHAN MAHAVIDHYALAYA, GUNA, GWALIOR",346,Affiliated College,1,
16263,"SWATANTRYA SAINIK SHRI KANHAIYALALJI RAMCHANDRA INNANI MAHAVIDYALAYA ,KARANJA (LAD),DIST WASHIM (M.S.), AMRAVATI",403,Affiliated College,1,
16264,"(A.B.M.S.) AKHIL BHARATIYA MARATHA SHIKSHAN PARISHADS COLLEGE OF ENGINEERING & RESEARCH ADDRESS: S. NO. 103, SHAHU COLLEGE CAMPUS, PARVATI, TALUKA: PUNE (CORPORATION AREA) DISTRICT: PUNE - 411009,SAVITRIBAI PHULE PUNE UNIVERSITY",404,Affiliated College,1,
16265,"100001-KCESS MOOLJEE JAITHA COLLEGE, JALGAON., JALGAON",399,Affiliated College,1,
16266,"100002-JDMVP CO-OP SS ARTS, COMMERCE & SCIENCE COLLEGE, JALGAON., JALGAON",399,Affiliated College,1,
16267,"100003-EUS DR. ANNASAHEB G.D.BENDALE MAHILA MAHAVIDYALAYA, JALGAON., JALGAON",399,Affiliated College,1,
16268,"100004-KCESS COLLEGE OF EDUCATION, JALGAON., JALGAON",399,Affiliated College,1,
16269,"100005-KCESS S.S.MANIYAR LAW COLLEGE, JALGAON., JALGAON",399,Affiliated College,1,
16270,"100006-KRESS ADV.SITARAM (BABANBHAU) A.BAHETI ARTS,COMMERCE&SCIENCE COLLEGE, JALGAON, JALGAON",399,Affiliated College,1,
16271,"100007-SSBTS COLLEGE OF ENGINEERING & TECHNOLOGY, BAMBHORI., JALGAON",399,Affiliated College,1,
16272,"100008-SESS COLLEGE OF PHYSICAL EDUCATION, JALGAON., JALGAON",399,Affiliated College,1,
16273,"100009-IESS H.J.THIM COLLEGE OF ARTS&SCIENCE, MEHRUN., JALGAON",399,Affiliated College,1,
16274,"100010-KCESS INSTITUTE OF MANAGEMENT & RESEARCH, JALGAON., JALGAON",399,Affiliated College,1,
16275,"100043-IESS IQRA COLLEGE OF EDUCATION, MEHRUN., JALGAON",399,Affiliated College,1,
16276,"100054-GOVERNMENT COLLEGE OF ENGINEERING, JALGAON., JALGAON",399,Affiliated College,1,
16277,"100055-DNCVPS COLLEGE OF SOCIAL WORK, JALGAON., JALGAON",399,Affiliated College,1,
16278,"100060-DNCVPS CHETANA INSTITUTE OF COMPUTER MANAGEMENT & RESEARCH, JALGAON, JALGAON",399,Affiliated College,1,
16279,"100061-SE&CMS SHRI GULABRAO DEOKAR COLLEGE OF ENGINEERING, JALGAON., JALGAON",399,Affiliated College,1,
16280,"100062-K.A.K.P. SANSHTAS COMMERCE & SCIENCE COLLEGE, JALGAON, JALGAON",399,Affiliated College,1,
16281,"100063-GFS GODAVARI COLLEGE OF ENGINEERING, JALGAON, JALGAON",399,Affiliated College,1,
16282,"100066-DNCVPS ARTS & SCIENCE COLLEGE, JALGAON, JALGAON",399,Affiliated College,1,
16283,"100074-GODAVARI FOUNDATIONS DR.ULHAS PATIL COLLEGE OF SCIENCE&COMMERCE,JALGAON., JALGAON",399,Affiliated College,1,
16284,"100081-GODAVARI FOUNDATIONS GODAVARI INSTITUTE OF MANAGEMENT & RESEARCH JALGAON, JALGAON",399,Affiliated College,1,
16286,"100084-KCESS COLLEGE OF ENGINEERING & INFORMATION TECHNOLOGY, JALGAON, JALGAON",399,Affiliated College,1,
16287,"100089-GFSS GODAVARI COLLEGE OF MUSIC & FINE ARTS,JALGAON, JALGAON",399,Affiliated College,1,
16288,"100090-GFSS DR.ULHAS PATIL LAW COLLEGE, JALGAON, JALGAON",399,Affiliated College,1,
16289,"100092-LATE B.R.KOLHE SSS LALIT KALA MAHAVIDYALAYA, JALGAON., JALGAON",399,Affiliated College,1,
16290,"100094-COLLEGE OF ARCHITECTURE, JALGAON, JALGAON",399,Affiliated College,1,
16291,"100098-JZMDSS COLLEGE OF PHARMACY,MAMURABAD,JALGAON, JALGAON",399,Affiliated College,1,
16292,"100099-KCESS EKLAVYA COLLEGE OF PHYSICAL EDUCATION, JALGAON., JALGAON",399,Affiliated College,1,
16293,"100100-G.H. RAISONI INSTITUTE OF ENGINEERING & MANAGEMENT, JALGAON., JALGAON",399,Affiliated College,1,
16294,"100101-GHREFSS G.H. RAISONI INSTITUTE OF INFORMATION TECHNOLOGY, JALGAON., JALGAON",399,Affiliated College,1,
16295,"100103-SESS COLLEGE OF EDUCATION, JALGAON., JALGAON",399,Affiliated College,1,
16296,"100105-JAI DURGA BHAVANI KRIDA MANDALS OM SAI COLLEGE OF EDUCATION, SHIRSOLI, JALGAON",399,Affiliated College,1,
16297,"100110-SMBKMPS SHRI.CHHATRAPATI RAJE SAMBHAJI COLLEGE OF EDUCATION, JALGAON, JALGAON",399,Affiliated College,1,
16298,"100112-EKESS RAOSAHEB RUPCHAND SENIOR COLLEGE,JALGAON, JALGAON",399,Affiliated College,1,
16299,"100113-KCESS POST GRADUATE COLLEGE OF SCIENCE TECH.& RESEARCH, JALGAON., JALGAON",399,Affiliated College,1,
16300,"110012-TESS BHUSAWAL ARTS,SCIENCE & P.O.NAHATA COMMERCE COLLEGE, BHUSAWAL., JALGAON",399,Affiliated College,1,
16301,"110013-SSVPMS SMT.P.K.KOTECHA MAHILA MAHAVIDYALAYA, BHUSAWAL., JALGAON",399,Affiliated College,1,
16302,"110015-JDMVP CO-OP SS ARTS,COMMERCE & SCIENCE COLLEGE, VARANGAON., JALGAON",399,Affiliated College,1,
16303,"110016-BSCESS ARTS & COMMERCE COLLEGE, BODVAD., JALGAON",399,Affiliated College,1,
16304,"110044-TESS INSTITUTE OF MANAGEMENT & CAREER DEVELOPMENT, BHUSAWAL., JALGAON",399,Affiliated College,1,
16305,"110050-THE BHUSAWAL PEOPLES CHARI.SANSTHAS DADASAHEB DEVIDAS N.BHOLE COLLEGE,BHUSAWAL., JALGAON",399,Affiliated College,1,
16306,"110059-HINDI SEVA MANDALS SHRI.SANT GADGE BABA COLLEGE OF ENGINEERING & TECHNOLOGY, BHUSAWAL, JALGAON",399,Affiliated College,1,
16307,"110088-K.NARKHEDE COLLEGE OF SCIENCE,BHUSAWAL, JALGAON",399,Affiliated College,1,
16308,"110102-KYDSCTS COLLEGE OF PHARMACY, SAKEGAON-BHUSAWAL, JALGAON",399,Affiliated College,1,
16309,"110109-LATE DCBEDTS BIYANI COLLEGE OF EDUCATION, BHUSAWAL, JALGAON",399,Affiliated College,1,
16310,"120017-KESS PRATAP COLLEGE, AMALNER., JALGAON",399,Affiliated College,1,
16311,"120018-NPSS COLLEGE OF EDUCATION, AMALNER., JALGAON",399,Affiliated College,1,
16312,"120064-SSESS PANDIT JAWAHARLAL NEHRU B.S.W. & M.S.W. COLLEGE, AMALNER, JALGAON",399,Affiliated College,1,
16313,"120068-DMESSS ARTS & SCIENCE COLLEGE,AMALNER, JALGAON",399,Affiliated College,1,
16314,"120072-GVSMS LATE NHANABHAU M.T.PATIL ART COLLEGE,MARWAD,TAL-AMALNER,DIST-JALGAON., JALGAON",399,Affiliated College,1,
16315,"120104-JBSAS KAMAL AAKKA PATIL ARTS,SCIENCE & COMMERCE COLLGE, AMALNER, JALGAON",399,Affiliated College,1,
16316,"130020-CESS BP.ARTS,SMA.SCIENCE & KKC.COMMERCE COLLEGE, CHALISGAON., JALGAON",399,Affiliated College,1,
16317,"130021-RSSPMS NANASAHEB YASHAVANTRAO N.CHAVAN ARTS,SCIENCE&COMMERCE COLLEGE,CHALISGAON, JALGAON",399,Affiliated College,1,
16318,"130082-SSMACTS SMT. SITABAI MANGILAL AGRAWAL INSTITUTE OF MANAGEMENT, CHALISGAON, JALGAON",399,Affiliated College,1,
16319,"130083-MPS&SVMS ARTS COLLEGE, CHALISGAON, JALGAON",399,Affiliated College,1,
16320,"130091-MFS&SVMS MAHATMA PHULE COLLEGE OF EDUCATION, CHALISGAON., JALGAON",399,Affiliated College,1,
16321,"130106-KDMGS NANASAHEB DR.UTTAMRAO MAHAJAN COLLEGE OF EDUCATION,KARGAON,TAL-CHALISGAON, JALGAON",399,Affiliated College,1,
16322,"140022-MGTSMS ARTS,SCIENCE & COMMERCE COLLEGE, CHOPDA., JALGAON",399,Affiliated College,1,
16323,"140024-CESS COLLEGE OF EDUCATION, CHOPDA., JALGAON",399,Affiliated College,1,
16324,"140046-MGSMS SMT.SHARADCHANDRIKA SURESH PATIL COLLEGE OF PHARMACY, CHOPDA, JALGAON",399,Affiliated College,1,
16325,"140052-BMS COLLEGE OF SOCIAL STUDIES & SOCIAL WORK, CHOPDA., JALGAON",399,Affiliated College,1,
16326,"140065-PS&SSS PANKAJ ARTS COLLEGE, CHOPDA, JALGAON",399,Affiliated College,1,
16327,"150026-JDMVP CO-OP SS ARTS,COMMERCE & SCIENCE COLLEGE, YAWAL., JALGAON",399,Affiliated College,1,
16328,"150027-TMESS J.T.MAHAJAN COLLEGE OF ENGINEERING, FAIZPUR., JALGAON",399,Affiliated College,1,
16329,"150028-TVESS DHANAJI NANA ARTS,SCIENCE & COMMERCE COLLEGE, FAIZPUR., JALGAON",399,Affiliated College,1,
16330,"150029-TVESS COLLEGE OF EDUCATION, FAIZPUR., JALGAON",399,Affiliated College,1,
16331,"150051-TVESS HONBLE LOKSEVAK MADHUKARRAO CHAUDHARI COLLEGE OF PHARMACY, FAIZPUR., JALGAON",399,Affiliated College,1,
16332,"150056-SESS ARTS & SCIENCE COLLEGE, BHALOD, TAL. YAWAL, JALGAON",399,Affiliated College,1,
16333,"160030-YCSPMS DADASAHEB D.S.PATIL ARTS,SCIENCE & COMMERCE COLLEGE, ERANDOL., JALGAON",399,Affiliated College,1,
16334,"160031-PRHSSS ARTS & COMMERCE COLLEGE, DHARANGAON., JALGAON",399,Affiliated College,1,
16335,"170032-JTESS ARTS,COMMERCE & SCIENCE COLLEGE, JAMNER., JALGAON",399,Affiliated College,1,
16336,"170033-SSE CO-OP SS LATE R.B.GARUD KALA & WANIJYA MAHAVIDYALAYA, SHENDURNI., JALGAON",399,Affiliated College,1,
16337,"170034-PT CO-OP ESS ARTS,SCIENCE & COMMERCE COLLEGE, PACHORA., JALGAON",399,Affiliated College,1,
16338,"170071-GRAM VIKAS MADALS COLLEGE OF ART, PIMPALGAON(HARE),TAL-PACHORA,DIST-JALGAON., JALGAON",399,Affiliated College,1,
16339,"170079-JJMVPSSS ARTS COLLEGE, SAMNER, TAL-PACHORA, JALGAON",399,Affiliated College,1,
16340,"170096-SHREE SURESHDADA JAIN INSTITUTE OF PHARMACEUTICAL EDUCATION & RESEARCH, JAMNER, JALGAON",399,Affiliated College,1,
16341,"170111-PDUSPMS INSTITUTE OF MANAGEMENT & RESEARCH, JAMNER, JALGAON",399,Affiliated College,1,
16342,"180035-VBESS SANT MUKTABAI ARTS & COMMERCE COLLEGE, MUKTAINAGAR., JALGAON",399,Affiliated College,1,
