id,college_name,university_id,affiliation,status,domain_name
16588,"Alard Charitable Trusts Alard College Of Engineering & Management,Pune",404,Affiliated College,1,
16589,"Alard Charitable Trusts Alard College Of Pharmacy, Pune",404,Affiliated College,1,
16590,"Alard Institute And Management Sciences, A/P. Marunje",404,Recognized Center,1,
16591,"Aldel Education Trust St John Institute Of Hospitality And Catering Tech, Thane",397,Affiliated College,1,
16592,"Aldel Education Trusts St John College Of Engg Vevoor Palghar Tal Palghar Dist Thane,Mumbai University Mumbai",397,Affiliated College,1,
16593,"Aldel Education Trusts St John Institute Of Pharmacy At Vevoor Palghar Tal Palghar Dist Thane,Mumbai University Mumbai",397,Affiliated College,1,
16594,"Alfa Social And Educational Foundations Dhanwantary Arts And Science College, Address: Dhawalpuri Taluka: Parner District: Ahmednagar Pincode: 414103",404,Affiliated College,1,
16595,"Ali Yavar Jung National Institute Of The Hearing Handicapped, Mumbai",392,Affiliated College,1,
16596,"All India Institute Of Medicine & Rehabilitation, Mumbai",392,Affiliated College,1,
16597,"All India Institute Of Physical Medicine & Rehabilitation, Haji Ali Park",392,PG Center / Off-Campus Center,1,
16600,"All India Shivaji Memorial Societys College Of Engineering For Women, Pune",404,Affiliated College,1,
16601,"All India Shivaji Memorial Societys College Of Engineering, Pune",404,Affiliated College,1,
16602,"All India Shivaji Memorial Societys College Of Pharmacy, Pune",404,Affiliated College,1,
16603,"All India Shivaji Memorial Societys Institute Of Hotel Management And Catering Technology, Shivajinagar",404,Recognized Center,1,
16604,"All India Shivaji Memorial Societys Institute Of Management, Kenedi Road",404,Recognized Center,1,
16605,"Amar Arts And Commerce College, Takalghat",402,Affiliated College,1,
16606,"Ambegaon Taluka Vidya Vikas Mandals B.D.Kale Mahavidyalaya,Pune",404,Affiliated College,1,
16607,"Ambikabai Jadhav Mahila Mahavidyalaya, Mumbai",406,Affiliated College,1,
16608,"Amolak Jain Shikshan Prasarak Mandals, College Of Arts",376,Affiliated College,1,
16609,"Amolakchand Mahavidyalaya, Yavatmal. Maharashtra Yavatmal",403,Affiliated College,1,
16610,"Amolakchand Vidhi Mahavidyalaya, Yavatmal.",403,Affiliated College,1,
16611,"Amplify Mindware Academy For Development Of Education & Research National College Of Commerce & Computer Application, Pune",404,Affiliated College,1,
16612,"Amravati Nagar Wachanalaya, Amravati.",403,Affiliated College,1,
16613,"Amro College Of Hotel Management, B.Sc. H.S.Rajur Bahula",404,Recognized Center,1,
16614,"Amruta Vaishnavi Shishan & Kalyan Trusts College Of Education, Agaskhind",404,Affiliated College,1,
16615,"Amrutvahini Institute Of Management And Business Administration, Tal. P.O.Sangamner",404,Recognized Center,1,
16616,"Amrutvahini Sheti & Vikas Santhas Amrutvahini College Of Engineering, Amrutangar",404,Affiliated College,1,
16617,"Amrutvahini Sheti & Vikas Santhas College Of Pharmacy, Amrutnagar",404,Affiliated College,1,
16618,"Anand Charitable Sansthas Asthi Sanchalits, Mumbai",406,Affiliated College,1,
16619,"Anand Charitable Trust Ashatis Arts,Science & Commerce College",376,Affiliated College,1,
16620,"Anand Charitable Trusts Anandrao Alias Babaji Dhonde Arts,Commerce & Science College",376,Affiliated College,1,
16621,"Anand Education Societys Arts, Commerce & Science College",404,Affiliated College,1,
16622,"Anand Narayan Institute Of Technology And Management Studies, Hudkeshwar Road",402,Affiliated College,1,
16623,"Anand Niketan Arts Commerce Science College, Varora",382,Affiliated College,1,
16624,"Anandi Arts, Commerce & Science College",405,Affiliated College,1,
16625,"Anandibai Damodar Kale Shaikshanik Sansthas College Of Arts And Commerce Samarth Complex Saibaba Nagar Borivli West Mumbai 400 092,Mumbai University Mumbai",397,Affiliated College,1,
16626,"Anantrao Kanse Homoeopathy College, Alephata",392,Affiliated College,1,
16627,"Anekant Education Societys Anekant Institute Of Management Studies, C/O. Tuljaram Chaturchand College Campus",404,Recognized Center,1,
16628,"Anekant Education Societys Tuljaram Chaturchand College Of Arts, Science & Commerce",404,Affiliated College,1,
16629,"Aniket Social Work College, Ramnagar",402,Affiliated College,1,
16630,"Aniket Social Work College, Wadsa",382,Affiliated College,1,
16631,"Anil Saokar Ainchwar Arts College Gondpipri, Gadchiroli",382,Affiliated College,1,
16632,"Aniruddha College Of Science, Kalamb",403,Affiliated College,1,
16633,"Anjuman College Of Engineering, Sadar",402,Affiliated College,1,
16634,"Anjuman E Islam Education Societys Anjuman Islam Janjira Degree College Lokmanya Tilak Road At Post Tal Murud Janjira Dist Raigad 402 401,Mumbai University Mumbai",397,Affiliated College,1,
16635,"Anjuman Girls Arts College, Sadar",402,Affiliated College,1,
16636,"Anjuman I Islam Research Institute,Mumbai University Mumbai",397,Recognized Center,1,
16637,"Anjuman Ishate Talims Milliya Arts & Science College, Aurangabad",376,Affiliated College,1,
16638,"Anjuman Khairul Islam Poonas Institute Of Mannagement Sciences And Enterpreneurship, Poona College Campus",404,Recognized Center,1,
16639,"Anjuman Khairul Islams Poona College Of Arts, Science & Commerce",404,Affiliated College,1,
16640,"Anjuman Khairul Islams Poona College Of Arts, Science And Commerce",404,Recognized Center,1,
16641,"Anjuman-I-Islam Institute Of Management Studies Fort Mumbai 400 001,Mumbai University Mumbai",397,Affiliated College,1,
16642,"Anjuman-I-IslamâS School Of Architecture At Anjuman-I-IslamâS Kalsekar Technical, Mumbai",397,Affiliated College,1,
16643,"Anjuman-I-Islams Akbar Peerbhoy College Of Education Plot No.15, Sector10 Vashi Navi Mumba I400 703",397,Affiliated College,1,
16644,"Anjuman-I-Islams Allana Institute Of Management Studies And A.K.Hafizka Institute Of Hotel Management & Catering Technology,Mumbai University Mumbai",397,Affiliated College,1,
16645,"Anjuman-I-Islams College Of Hotel & Tourism Management Studies & Research,Mumbai University Mumbai",397,Affiliated College,1,
16646,"Anjuman-I-Islams M.H. Saboo Siddik College Of Engineering 8-Shephard Road Mumbai 400 008,Mumbai University Mumbai",397,Affiliated College,1,
16647,"Anjuman-I-Islams School Of Engineering And Technology Atanjuman-I-Islam Kalsekar Technical, Mumbai",397,Affiliated College,1,
16648,"Anjuman-I-Islams School Of Pharmacy, Mumbai",397,Affiliated College,1,
16649,"Anjuman-I-Islams, Begum Jamila Haji Abdul Haq College Of Home Science",406,Affiliated College,1,
16650,"Annasaheb Awate Arts, Commerce And Science College",404,Recognized Center,1,
16651,"Annasaheb Dange Ayurved Mahavidyalaya, Ashta",392,Affiliated College,1,
16652,"Annasaheb Dange College Of Engineering And Technology, Ashta",405,Affiliated College,1,
16653,"Annasaheb Gundawar College, Katol Road",402,Affiliated College,1,
16654,"Annasaheb Khadsc Shikshan Mahavidyalaya, Yavatmal",403,Affiliated College,1,
16655,"Annasaheb Vartak College Of Arts Kedarnath Malhotra College Of Commerce And E S Andrades College Of Science Vasai Road Dist Thane 401 202,Mumbai University Mumbai",397,Affiliated College,1,
16656,"Antarbharati Homoeopathy College, Nagpur",392,Affiliated College,1,
16657,"Antarbharti Homeopathic College, Dhaba",402,Affiliated College,1,
16658,"Anuradha College Of Engineering,Chikhali.",403,Affiliated College,1,
16659,"Anuradha College Of Pharmacy, Chikhali.",403,Affiliated College,1,
16660,"Anurag Physical Education College, Warthi",402,Affiliated College,1,
16661,"Anurag Teachers College, Warthi",402,Affiliated College,1,
16662,"Anusayabai Ramchandra Burla Varisth Mahavidyala 213 Sakhar Peht Dist-Solapur, Solapur",407,Affiliated College,1,
16663,"Apeejay Education Trusts College Of B.Sc. (Hospitality Studies) At Plot No.1 Sector 10 Cbd Belapur Navi Mumbai 400 614,Mumbai University Mumbai",397,Affiliated College,1,
16664,"Apex Institute Of Management & Research, Near Atur Hills",404,Recognized Center,1,
16665,"Appasaheb Birnale College Of Architecture,Sangli Miraj Road",405,Affiliated College,1,
16666,"Appasaheb Birnale College Of Education,",405,Affiliated College,1,
16667,"Appasaheb Birnale College Of Pharmacy, South Shivajinagar",405,Affiliated College,1,
16668,"Appaswami Mahavidyalaya, Shendurajna (Adhav) Tq. Manora.",403,Affiliated College,1,
16669,"Appex Institute Of Computer And Management Studies, Aurangabad",376,Affiliated College,1,
16670,"Aps Sansthas Sambhaji Raje College Of Library And Information Science, Shivaji Nagar.",376,Affiliated College,1,
16671,"Apt Research Foundation Vadgaon Kh.,Pune 411041",404,Recognized Center,1,
16672,"Aravind Gavali College Of Engineering, Gat",405,Affiliated College,1,
16673,"Aravind Gavali College Of Pharmacy,",405,Affiliated College,1,
16674,"Arihant Education Foundations Arihant College Of Education, Pune",404,Affiliated College,1,
16675,"Arihant Education Foundations Arts,Science & Commerce College",404,Affiliated College,1,
16676,"Armament R & D Establishment Centre, Pashan",404,Recognized Center,1,
16677,"Armed Force Medical College, Pune",392,Affiliated College,1,
16678,"Armed Forces Medical College, Pune 411040",404,Recognized Center,1,
16679,"Army Institute Of Technology, College Of Engineering",404,Affiliated College,1,
16680,"Art & Commerce College, Yeoda ",403,Affiliated College,1,
16681,"Art &Science College, Kurha ",403,Affiliated College,1,
16682,"Art Development Academys Minerva College Of Architecture, S.No. 512",404,Affiliated College,1,
16683,"Arts & Comm. College, Nagthane",405,Affiliated College,1,
16684,"Arts & Commerce College, Jarud ",403,Affiliated College,1,
16685,"Arts & Commerce College, Boriarab",403,Affiliated College,1,
16686,"Arts & Commerce College, Kasegaon",405,Affiliated College,1,
16687,"Arts & Commerce College, Shendi",404,Affiliated College,1,
16688,"Arts & Science College, Atpadi",405,Affiliated College,1,
16689,"Arts, Commerce &Science College ",403,Affiliated College,1,
16690,"Arts, Commerce College Mahagaon",403,Affiliated College,1,
16691,"Arts, Commerce College",403,Affiliated College,1,
16692,"Arts And Commerce Colleg.Madha 413209 Dist Solapur Maharashtra, Solapur",407,Affiliated College,1,
16693,"Arts And Commerce College, 51",405,Affiliated College,1,
16694,"Arts And Commerce College, Ashta",405,Affiliated College,1,
16695,"Arts And Commerce College, Kadepur",405,Affiliated College,1,
16696,"Arts And Commerce College, Koyananagar",405,Affiliated College,1,
16697,"Arts And Commerce College, Makde Nagar",402,Affiliated College,1,
16698,"Arts And Commerce College, Mayani",405,Affiliated College,1,
16699,"Arts And Commerce College, Narkhed",402,Affiliated College,1,
16700,"Arts And Commerce College, Nesari",405,Affiliated College,1,
16701,"Arts And Commerce College, Phondaghat",397,Affiliated College,1,
16702,"Arts And Commerce College, Tumsar",402,Affiliated College,1,
16703,"Arts And Commerce College, Undale",405,Affiliated College,1,
16704,"Arts And Commerce College, Vaduj",405,Affiliated College,1,
16705,"Arts And Commerce(Eve) College, Chitnavispura",402,Affiliated College,1,
16706,"Arts And Science College, Murtijapur",403,Affiliated College,1,
16707,"Arts And Science College, Kamargaon",403,Affiliated College,1,
16708,"Arts And Science College, Pulgaon",402,Affiliated College,1,
16709,"Arts And Science Mahila College, Mehakar.",403,Affiliated College,1,
16710,"Arts College, Badnera Railway",403,Affiliated College,1,
16711,"Arts College, Buldhana",403,Affiliated College,1,
16712,"Arts College, Kale",405,Affiliated College,1,
16713,"Arts College, Kowad",405,Affiliated College,1,
16714,"Arts College, Sehora",402,Affiliated College,1,
16715,"Arts College, Wagholi",405,Affiliated College,1,
16716,"Arts College,Wadhona Ramnath",403,Affiliated College,1,
16717,"Arts Commerce & Science College, Pusegaon",405,Affiliated College,1,
16718,"Arts Commerce And Science College, Gittikhadan",402,Affiliated College,1,
16719,"Arts Commerce And Science College, Koradi",402,Affiliated College,1,
16720,"Arts Commerce College, Bisi",382,Affiliated College,1,
16721,"Arts Commerce College, Gondpipri",382,Affiliated College,1,
16722,"Arts Commerce College, Jawaharnagar",402,Affiliated College,1,
16723,"Arts Commerce College, Kardi",402,Affiliated College,1,
16724,"Arts Commerce College, Patansawangi",402,Affiliated College,1,
16725,"Arts Commerce College, Wadi",402,Affiliated College,1,
16726,"Arts Commerce Home Science, Womens College",382,Affiliated College,1,
16727,"Arts Commerce Science College Ashti, Nagpur",402,Affiliated College,1,
16728,"Arts Commerce Science College, Borgaon",402,Affiliated College,1,
16729,"Arts Commerce Science College, Hardoli",402,Affiliated College,1,
16730,"Arts Commerce Science College, Tukum",382,Affiliated College,1,
16731,"Arts Commerce Science, Arvi",402,Affiliated College,1,
16732,"Arts Commerce Womens College, Ballarpur",382,Affiliated College,1,
16733,"Arts, Comm. & Science College Umadi",405,Affiliated College,1,
16736,"Arts, Comm. & Science Mahila Mahavidyalaya",405,Affiliated College,1,
16742,"Arts, Commerce And Science Mahila Mahavidyala",405,Affiliated College,1,
16745,"Arts, Science & Commerce College",376,Affiliated College,1,
16746,"Arts, Science College ",403,Affiliated College,1,
16747,"Arts,Commerce & Science Mahavidyalaya",405,Affiliated College,1,
16748,"Arts,Commerce & Science Mahila Mahavidyalaya",403,Affiliated College,1,
16749,"Arun Joshi College Of Professional Studies, Hanuman Nagar",402,Affiliated College,1,
16750,"Arun Joshi Education College, Hanuman Nagar",402,Affiliated College,1,
16751,"Arunodaya Dnyan Prasarak Mandals, Mumbai",406,Affiliated College,1,
16752,"Arunodaya Shikshan Prasarak Mandals, Mumbai",406,Affiliated College,1,
16753,"Arvindbabu Deshmukh Arts Ciommerce College, Bharsingi",402,Affiliated College,1,
16754,"Arya Samaj Trusts College Of Commerce, ",404,Affiliated College,1,
16755,"Arya Vidya Mandir Institute Of Education 287 Arya Vidya Mandir Marg J V P D Scheme Mumbai 400 049,Mumbai University Mumbai",397,Affiliated College,1,
16756,"Aryabhat Institute Of Computer Science, Keshao Nagar",403,Affiliated College,1,
16757,"Asha College Of Special Education, Kodoli Rahimatpur",405,Affiliated College,1,
16758,"Ashok Gramin Shikshan Sansthas Arts, Commerce & Science College",404,Affiliated College,1,
16759,"Ashok Moharkar Arts Commerce College, Pavni",402,Affiliated College,1,
16760,"Ashok Moharkar Arts Commerce Science College, Pahela",402,Affiliated College,1,
16761,"Ashoka Education Foundations Ashoka Business School, Address: Next To Suman Petrol Pump",404,Affiliated College,1,
16762,"Ashoka Education Foundations Ashoka Centre For Business & Computer Studies,Chandasi",404,Affiliated College,1,
16763,"Ashoka Education Foundations Ashoka Institute Of Management And Technology, Wadala",404,Recognized Center,1,
16764,"Ashoka International Centre For Edeucation Studies & Research, Mumbai",406,Affiliated College,1,
16765,"Ashoka Shikshan Santhas College Of Education, Ashoka Marg",404,Affiliated College,1,
16766,"Ashokrao Mane College Of Pharmacy,Peth",405,Affiliated College,1,
16767,"Ashokrao Mane Group Of Institutions Faculty Of Engineering, Wathar Tarfe Vadgaon",405,Affiliated College,1,
16768,"Ashokrao Mane Group Of Institutions, Faculty Of Management ",405,Affiliated College,1,
16769,"Ashtang Ayurved Mahavidyalaya, Pune",392,Affiliated College,1,
16770,"Ashtang Ayurved Mahavidyalaya, Sadashiv Peth",404,Recognized Center,1,
16771,"Ashti Taluka Shikshan Prasarak Mandals Arts & Commerce College, Ashti.",376,Affiliated College,1,
16772,"Ashvaghosh Education & Vyayam Prasarak Mandals College Of Physical Education, Gymnasium Hall",376,Affiliated College,1,
16773,"Ashwaghosh Education & Vyayam Prasarak Mandals WomenS College Of Bachelor Of Computer Application, Mumbai",406,Affiliated College,1,
16774,"Ashwin Rural Ayur. Mahavidyalaya, Sangamner",392,Affiliated College,1,
16775,"Asian Academy Of Education & Research, Asian College Of Science & Commerce",404,Affiliated College,1,
16776,"Asma Institute Of Management Shivane, Tal. Haveli",404,Recognized Center,1,
16777,"Ass Ayurved Mahavidyalya, Ganesh Wadi",392,Affiliated College,1,
16778,"Athare Patil Memorial Foundations College Of Architecture, Savedi Road",404,Affiliated College,1,
16779,"Atharva Dnyan Prasarak Mandals Atharva Arts, Commerce College",404,Affiliated College,1,
16780,"Atharva Educational Trust Atharva Institute Of Management Studies Malad Marve Road Malvani Malad Mumbai 400 095,Mumbai University Mumbai",397,Affiliated College,1,
16781,"Atharva Educational Trusts College Of Bachelor Of Hospitality Studies S.No.263 P.No.8-12 Malad-Marve Road Charkop Naka Malad (West) Mumbai 400 095,Mumbai University Mumbai",397,Affiliated College,1,
16782,"Atharva Educational Trusts College Of Engineering Plot No.8/12 Sarve No 263 Malad Marve Road Charkope Naka Malad (West) Mumbai-400 095,Mumbai University Mumbai",397,Affiliated College,1,
16783,"Athwale Social Work, Chimur",382,Affiliated College,1,
16784,"Atlanta College, Kamptee Road",402,Affiliated College,1,
16785,"Attar Singh Yadav Memorial Education Trusts Siddhant College Of Pharmacy,Pune",404,Affiliated College,1,
16786,"Audiology & Speech Therapy School, Tnmc",392,Affiliated College,1,
16787,"Audyogik Shikshan Mandal Institute Of Management & Computer Studies Wagle Industrial Estate Near Mulund Check Naka Thane,Mumbai University Mumbai",397,Affiliated College,1,
16788,"Audyogik Shikshan Mandals B.C.S. Science College, Pune",404,Affiliated College,1,
16789,"Audyogik Shikshan Mandals Institute Of Business Management And Research, Pimpri Industrial Area",404,Recognized Center,1,
16790,"Audyogik Shikshan Mandals Institute Of Computer Studies, Pimple Waghire",404,Recognized Center,1,
16791,"Audyogik Shikshan Mandals Institute Of International Business And Research, Pune",404,Affiliated College,1,
16792,"Audyogik Shikshan Mandals Institute Of Professional Studies, Pune",404,Affiliated College,1,
16793,"Audyogik Tantra Shikshan Sansthas Atss College Of Business Studies & Computer Application,Pune",404,Affiliated College,1,
16794,"Audyogik Tantra Shikshan Sansthas College Of Fine Arts & Design, Pune",404,Affiliated College,1,
16795,"Audyogik Tantra Shikshan Sansthas Institute Of Industrial And Computer Management And Research, Nigdi",404,Recognized Center,1,
16796,"Audyogik Tantrashikshan Sansthas Institute Of Industrial And Computer Management And Research, I. I.C.M.R. Chinchwad ",404,Recognized Center,1,
16797,"Avtaar Maherbaba College, Manewara Road",402,Affiliated College,1,
16798,"Ayodhya Charitable Trusts College Of Audiology And Speech Language Pathology, Pune",392,Affiliated College,1,
16799,"Ayodhya Charitable Trusts College Of Special Education,Pune 411040",404,Affiliated College,1,
16800,"Ayurved Mahavidyalaya, Pusad",392,Affiliated College,1,
16801,"Ayurved Shikshan Mandal, Sadashiv Peth",404,Recognized Center,1,
16802,"Ayurved Vidya Prasarak Mandals Ayurved Mahavidyalaya, Sion (E)",392,Affiliated College,1,
16803,"Ayurvedic College, Hospital & Research Centre",392,Affiliated College,1,
16804,"Azad College Of Education, Campus",405,Affiliated College,1,
16805,"Azad Mahavidyalaya, Ausa",408,Affiliated College,1,
16806,"B K Shah College, Bhandara Road",402,Affiliated College,1,
16807,"B P Marine Academy Sai Pooja Chambers 7Th Floor Sector11 Cbd Belapur Navi Mumbai 400 614,Mumbai University Mumbai",397,Affiliated College,1,
16808,"B. J. Medical College, Sassoon Hospital Compound",392,Affiliated College,1,
16809,"B. P Sulakhe Commerce College Barshi .413411 Dist Solapur Maharashtra., Solapur",407,Affiliated College,1,
16810,"B. Raghunath Arts & Science College Parbhani, Nanded",408,Affiliated College,1,
16811,"B.B.A. Mahavidyalaya,Wakodi Malkapur Bodwad Road",403,Affiliated College,1,
16812,"B.E. Society Daunds Lt. K. G. Kataria College Of Arts & Science, Address: Ambedkar Chawk",404,Affiliated College,1,
16813,"B.Ed. College, Patan",405,Affiliated College,1,
16814,"B.Ed. College, Peth Vadgaon",405,Affiliated College,1,
16815,"B.J.Medical College & Sassoon General Hopsital, Punes Training College Of Nursing (B.Sc.)",392,Affiliated College,1,
16816,"B.P.H.E.Societys Ahmednagar College Ahmednagar Research Centre, Ahmednagar",404,Recognized Center,1,
16817,"B.P.H.E.Societys Ahmednagar College, Ahmednagar Research Centre",404,Recognized Center,1,
16818,"B.P.Hivale Education Societys Centre For Studies In Rural Development Institute Of Social Work And Research, Station Road",404,Recognized Center,1,
16819,"B.P.Hivale Institute Of Management Studies And Career Development And Research Csrd Campus, Station Road",404,Recognized Center,1,
16820,"B.S.D. Trusts Ayurved Mahavidyalaya, Ap. Wagholi",392,Affiliated College,1,
16821,"B.S.P.M. College Of Education, Ambajogai.",376,Affiliated College,1,
16822,"B.Sc. Nursing, Govt. Medical College & Hospital",392,Affiliated College,1,
16823,"Bab-E-Rahmat Education Trusts St. Marys B.Ed.College Kausa Mumbra Dist Thane,Mumbai University Mumbai",397,Affiliated College,1,
16824,"Baba Naik Arts And Science College, Kokrud.",405,Affiliated College,1,
16825,"Babaji Date Arts And Commerce College, Yavatmal.",403,Affiliated College,1,
16826,"Babasaheb Chitale College, Bhilawadi",405,Affiliated College,1,
16827,"Babasaheb Deshmukh Parwekar Mahavidyalaya, Parwa",403,Affiliated College,1,
16828,"Babasaheb Naik Engineering College, Pusad",403,Affiliated College,1,
16829,"Baburaoji Gholap Multipurpose Institute, Sangvi",404,Recognized Center,1,
16830,"Badrinarayan Barwale Arts Science & Commerce College, Bajaj Nagar.",376,Affiliated College,1,
16831,"Bahinabai Womens College Of Education, Mumbai",406,Affiliated College,1,
16832,"Bahirji Smarak Mahavidyalaya, Vasmat",408,Affiliated College,1,
16833,"Bahirji Smarak Senior College, Hatta",408,Affiliated College,1,
16834,"Bahooddesheey Samajik Gramin & Shikshanik Sanstha Sanchlit Shikshanshashra Mahavidyalaya, Abhone",404,Affiliated College,1,
16835,"Bajirao Karenjikar College Of Pharmacy, Sakoli",402,Affiliated College,1,
16836,"Bal Bhagwan Shikshan Prasarak Mandals Oxford B.Ed.College Sector-V Charkop Kandivali(W) Mumbai 400 067,Mumbai University Mumbai",397,Affiliated College,1,
16837,"Bal Bharatis Maghanmal J Pancholia College Of Commerce S V Road Kandivli W Mumbai 400 067,Mumbai University Mumbai",397,Affiliated College,1,
16838,"Balaghat College Of Engineering, Ruda",408,Affiliated College,1,
16839,"Balaghat Education Societys Yeshwantrao Chavan Arts, Commerce & Science College",376,Affiliated College,1,
16840,"Balaji Societys Arts & Commerce College,Pune",404,Affiliated College,1,
16841,"Balasaheb Desai College, Patan",405,Affiliated College,1,
16842,"Balasaheb Gharphalkar Physical Education College, Pulgaon",402,Affiliated College,1,
16843,"Balasaheb Khardekar College Vengurla Dist Sindhudurg,Mumbai University Mumbai",397,Affiliated College,1,
16844,"Balbhim Arts,Science & Commerce College",376,Affiliated College,1,
16845,"Baliraja Shikshan Prasarak Mandals Padmashree Shyamraoji Kadam Homoeopathic Medical College, Cidco",392,Affiliated College,1,
16846,"Baliram Patil Gawte Arts & Commerce College, Penoor",408,Affiliated College,1,
16847,"Baliram Patil Mahavidyalaya, Kinwat",408,Affiliated College,1,
16848,"Ballarpur Institute Of Technology, Ballarpur",382,Affiliated College,1,
16849,"Balvant College, Vita",405,Affiliated College,1,
16850,"Baneshwar Shikshan Sansthas Arts,Science & Commerce College",404,Affiliated College,1,
16851,"Bansilal Ramnath Agarwal Charitable Trusts Vishwakarama Institute Of Technology, Apper Indiranagar",404,Recognized Center,1,
16852,"Bansilal Ramnath Agarwal Charitable Trusts Vishwakarma College Of Arts, Science And Commerce College",404,Affiliated College,1,
16853,"Bansilal Ramnath Agarwal Charitable Trusts Vishwakarma Creative-I College, Vishwakarma Educational Campus",404,Recognized Center,1,
16854,"Bansilal Ramnath Agarwal Charitable Trusts Vishwakarma Institute & Res., College Of Occupational Therapy",392,Affiliated College,1,
16855,"Bansilal Ramnath Agarwal Charitable Trusts Vishwakarma Institute & Research, College Of Physi.",392,Affiliated College,1,
16856,"Bansilal Ramnath Agarwal Charitable Trusts Vishwakarma Institute Of Management, Kondhwa Bk.",404,Recognized Center,1,
16857,"Bapurao Deshmukh Engineering College, Sewagram",402,Affiliated College,1,
16858,"Bapurao Deshmukh Physical Education College, Wanadongri",402,Affiliated College,1,
16859,"Bapuraoji Butle Arts, Narayanrao Bhat Commerce And . Bapusaheb Pafil Science College",403,Affiliated College,1,
16860,"Bapusaheb Mahashabde Vyavasaik Mahavidyalaya, Umred Road",402,Affiliated College,1,
16861,"Bapusaheb Patil Ekambekar Mahavidyalaya, Udgir",408,Affiliated College,1,
16862,"Bar. Rajabhau Khobragade Education College, Brahmapuri",382,Affiliated College,1,
16863,"Bar. Sheshrao Wankhede Arts And Commerce College, Mohpa",402,Affiliated College,1,
16864,"Bar. Sheshrao Wankhede Arts College, Khaparkheda",402,Affiliated College,1,
16865,"Bar.Ramrao Deshmukh Arts, Smt. Indiraji Kapadiya Commerce & Naymurti Krushnrao Deshmukh Sci. College",403,Affiliated College,1,
16866,"Bartiya Gramin Punarrachnana Sanstha Mumbai B.Ed. College For Women, Mumbai",406,Affiliated College,1,
16867,"Basant B Ed College, Ganesh Nagar",402,Affiliated College,1,
16868,"Bba & Bca College Shivgiri Jeurroad. Akkalkot. The. Akkalkot. Maharashtra., Solapur",407,Affiliated College,1,
16869,"Bel-Air College Of Nursing (B.Sc.), Bel",392,Affiliated College,1,
16870,"Bela College, Bela",402,Affiliated College,1,
16871,"Belapur Education Societys Arts & Commerce College,Belapur",404,Affiliated College,1,
16872,"Beleshwar Mahavidyalaya, Beleshwar Nagar",408,Affiliated College,1,
16873,"Bgps Hitech Institute Of Technology, Midc",376,Affiliated College,1,
16874,"Bhabha Atomic Research Centre,Jawahar Lal Nehru University",115,Recognized Center,1,
16875,"Bhabha Atomic Research Centre (Barc), Mumbai",383,Constituent / University College,1,
16876,"Bhabha Atomic Research Centre, Trombay",404,Recognized Center,1,
16877,"Bhagwan Bhaskar Mahia Utthan Samiti Mahila Mahavidyalaya (B.Ed.), Mumbai",406,Affiliated College,1,
16878,"Bhagwan Mahavir Education Societys Preetam Prakash College,Pune",404,Affiliated College,1,
16879,"Bhagwan Shikshan Prasarak Mandals, Mumbai",406,Affiliated College,1,
16880,"Bhagwan Shikshan Prasarak Mandals Rashtramata Indira Gandhi Arts, Commerce & Science College",376,Affiliated College,1,
16881,"Bhagwan Shri Shrikrishna Education College,Talodhi ( Balapur)",382,Affiliated College,1,
16882,"Bhagwan Sri Chakradhar Swami Physical Education College, Balapur",382,Affiliated College,1,
16883,"Bhagwanbaba Arts, Commerce College",403,Affiliated College,1,
16884,"Bhagwanbaba College Of Education, Karegaon",408,Affiliated College,1,
16885,"Bhagwant Institute Of Technology, Barshi",407,Affiliated College,1,
16886,"Bhagwantrao Arts And Commerce College, Etapalli",382,Affiliated College,1,
16887,"Bhagwantrao Arts College, Sironcha",382,Affiliated College,1,
16888,"Bhagwantrao Education College, Aheri",382,Affiliated College,1,
16889,"Bhagwantrao Shivaji Patil Mahavidyalaya, Partwada",403,Affiliated College,1,
16890,"Bhai Kishanrao Deshmukh Senior College, Chakur",408,Affiliated College,1,
16891,"Bhairavnath Shikshan Mandals Bhairavnath College Of Science,Pune",404,Affiliated College,1,
16892,"Bhaisaheb Sawant Ayurved Mahavidyalaya, Sawantwadi",392,Affiliated College,1,
16893,"Bhaiyaji Pandhripande Institute Of Social Work, Hanuman Nagar",402,Affiliated College,1,
16894,"Bhalchandra College Of Pharmacy, Panshet Road",404,Affiliated College,1,
16895,"Bhalerao Science College Saoner, Nagpur",402,Affiliated College,1,
16896,"Bhandarkar Oriental Research Institute, Bhandarkar Road",404,Recognized Center,1,
16897,"Bhanudas Chavan Arts, Commerce & Science College",376,Affiliated College,1,
16898,"Bharat College Of Fine Arts & Culture, Mumbai",389,Affiliated College,1,
16899,"Bharat Education Societys Sant Gadge Maharaj College Of Commerce & Economics 12Th Lane Khetwadi Mumbai 400 004,Mumbai University Mumbai",397,Affiliated College,1,
16900,"Bharat Friends Associations Bharat College Arts & Commerce Badlapur Dist Thane,Mumbai University Mumbai",397,Affiliated College,1,
16901,"Bharat Mahavidyalaya Jeur- .413202 Tal,Karmala Dist",407,Affiliated College,1,
16902,"Bharat Sevak Siddarth Arts Commerce Science College, Kondha",402,Affiliated College,1,
16903,"Bharat Shikshan Prasarak Mandals, Jaikranti College Of Computer Science & Management Studies",404,Affiliated College,1,
16904,"Bharat Shikshan Sansthas College Of Arts, Makni.",376,Affiliated College,1,
16905,"Bharat Vikas Shikshan Sanstha, Anandvan Ganeshnagar",404,Recognized Center,1,
